id,id_short,municipio,group,year,value
0206101001,01001,Pétrola,renta_media_por_hogar,2016,20289
0206201001,01001,Povedilla,renta_media_por_hogar,2016,18294
0290101002,01002,Pozo Cañada,renta_media_por_hogar,2016,22082
0290101001,01001,Pozo Cañada,renta_media_por_hogar,2016,21089
0206301001,01001,Pozohondo,renta_media_por_hogar,2016,19630
0206401001,01001,Pozo-Lorente,renta_media_por_hogar,2016,21546
0206501001,01001,Pozuelo,renta_media_por_hogar,2016,22786
0206601001,01001,"Recueja, La",renta_media_por_hogar,2016,17643
0206701001,01001,Riópar,renta_media_por_hogar,2016,19283
0206801001,01001,Robledo,renta_media_por_hogar,2016,21111
0206901002,01002,"Roda, La",renta_media_por_hogar,2016,22696
0206901004,01004,"Roda, La",renta_media_por_hogar,2016,22119
0206901001,01001,"Roda, La",renta_media_por_hogar,2016,26987
0206901003,01003,"Roda, La",renta_media_por_hogar,2016,23285
0206902001,02001,"Roda, La",renta_media_por_hogar,2016,26058
0206902002,02002,"Roda, La",renta_media_por_hogar,2016,21643
0206902003,02003,"Roda, La",renta_media_por_hogar,2016,20485
0206902004,02004,"Roda, La",renta_media_por_hogar,2016,27171
0206903002,03002,"Roda, La",renta_media_por_hogar,2016,18079
0206903001,03001,"Roda, La",renta_media_por_hogar,2016,26026
0207001001,01001,Salobre,renta_media_por_hogar,2016,18165
0207101001,01001,San Pedro,renta_media_por_hogar,2016,21089
0207202001,02001,Socovos,renta_media_por_hogar,2016,15576
0207201001,01001,Socovos,renta_media_por_hogar,2016,15923
0207301001,01001,Tarazona de la Mancha,renta_media_por_hogar,2016,19180
0207301002,01002,Tarazona de la Mancha,renta_media_por_hogar,2016,17688
0207301003,01003,Tarazona de la Mancha,renta_media_por_hogar,2016,19346
0207302001,02001,Tarazona de la Mancha,renta_media_por_hogar,2016,19064
0207302002,02002,Tarazona de la Mancha,renta_media_por_hogar,2016,16624
0207401001,01001,Tobarra,renta_media_por_hogar,2016,16675
0207403001,03001,Tobarra,renta_media_por_hogar,2016,22812
0207402001,02001,Tobarra,renta_media_por_hogar,2016,19611
0207402002,02002,Tobarra,renta_media_por_hogar,2016,21810
0207404001,04001,Tobarra,renta_media_por_hogar,2016,17149
