Atlas de Distribución de Renta de los Hogares
Coruña, A
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1503002021 Coruña, A sección 02021	14824.0	14441.0	34952.0	33996.0	
1503002022 Coruña, A sección 02022	14815.0	14636.0	37314.0	37249.0	
1503002023 Coruña, A sección 02023	11699.0	11618.0	27172.0	27640.0	
1503003 Coruña, A distrito 03	18406.0	17396.0	43938.0	41654.0	
1503003001 Coruña, A sección 03001	29364.0	25801.0	83144.0	65633.0	
1503003002 Coruña, A sección 03002	22644.0	20770.0	57380.0	53360.0	
1503003003 Coruña, A sección 03003	20379.0	20053.0	47851.0	46613.0	
1503003004 Coruña, A sección 03004	14318.0	14204.0	33725.0	32481.0	
1503003005 Coruña, A sección 03005	19603.0	18976.0	49401.0	47493.0	
1503003006 Coruña, A sección 03006	21835.0	20574.0	50028.0	48791.0	
1503003007 Coruña, A sección 03007	26364.0	24385.0	67053.0	62624.0	
1503003009 Coruña, A sección 03009	22773.0	21672.0	55608.0	53136.0	
1503003010 Coruña, A sección 03010	15839.0	15107.0	36104.0	35161.0	
1503003011 Coruña, A sección 03011	16419.0	15228.0	40349.0	36998.0	
1503003012 Coruña, A sección 03012	13142.0	12287.0	32715.0	30131.0	
1503003013 Coruña, A sección 03013	13108.0	12701.0	29979.0	28857.0	
1503003014 Coruña, A sección 03014	15464.0	15003.0	34439.0	33057.0	
1503003015 Coruña, A sección 03015	20255.0	19789.0	49391.0	48578.0	
1503003016 Coruña, A sección 03016	18270.0	17573.0	44666.0	42759.0	
1503003017 Coruña, A sección 03017	15753.0	15218.0	36038.0	34620.0	
1503003018 Coruña, A sección 03018	15038.0	14113.0	34787.0	32487.0	
1503003020 Coruña, A sección 03020	13762.0	14263.0	32441.0	34503.0	
1503003021 Coruña, A sección 03021	17070.0	15270.0	41290.0	36419.0	
1503003022 Coruña, A sección 03022	14819.0	14072.0	33428.0	32923.0	
1503003023 Coruña, A sección 03023	17449.0	16250.0	42168.0	40166.0	
1503004 Coruña, A distrito 04	10842.0	10682.0	25783.0	25385.0	
1503004001 Coruña, A sección 04001	12454.0	12237.0	29109.0	28603.0	
1503004002 Coruña, A sección 04002	15123.0	15237.0	37074.0	37235.0	
1503004003 Coruña, A sección 04003	10508.0	10650.0	25073.0	24966.0	
1503004004 Coruña, A sección 04004	9003.0	8943.0	22237.0	21806.0	
1503004005 Coruña, A sección 04005	10971.0	10837.0	27253.0	26700.0	
1503004006 Coruña, A sección 04006	10564.0	10464.0	26054.0	25521.0	
1503004007 Coruña, A sección 04007	13424.0	12987.0	32435.0	31408.0	
1503004008 Coruña, A sección 04008	12297.0	12418.0	28727.0	28752.0	
1503004009 Coruña, A sección 04009	12407.0	11865.0	26957.0	26021.0	
1503004010 Coruña, A sección 04010	10746.0	10499.0	24831.0	24404.0	
1503004011 Coruña, A sección 04011	9545.0	9456.0	23358.0	22924.0	
1503004012 Coruña, A sección 04012	10527.0	10575.0	24952.0	25354.0	
1503004013 Coruña, A sección 04013	10887.0	10768.0	24789.0	24500.0	
1503004014 Coruña, A sección 04014	10502.0	10315.0	23834.0	23993.0	
