Atlas de Distribución de Renta de los Hogares
Palmas, Las
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3501601031 Palmas de Gran Canaria, Las sección 01031	5768.0	5311.0	16873.0	15889.0	
3501601032 Palmas de Gran Canaria, Las sección 01032	9503.0	9083.0	25530.0	24501.0	
3501601033 Palmas de Gran Canaria, Las sección 01033	8384.0	8313.0	21937.0	22167.0	
3501601034 Palmas de Gran Canaria, Las sección 01034	8568.0	8353.0	22904.0	22470.0	
3501601035 Palmas de Gran Canaria, Las sección 01035	8298.0	7835.0	24157.0	23214.0	
3501601036 Palmas de Gran Canaria, Las sección 01036	6954.0	6661.0	21445.0	20561.0	
3501601037 Palmas de Gran Canaria, Las sección 01037	8285.0	7912.0	22456.0	21872.0	
3501601038 Palmas de Gran Canaria, Las sección 01038	8300.0	8021.0	22919.0	22545.0	
3501601039 Palmas de Gran Canaria, Las sección 01039	9145.0	8653.0	26604.0	25037.0	
3501601040 Palmas de Gran Canaria, Las sección 01040	8773.0	8623.0	25318.0	25031.0	
3501601041 Palmas de Gran Canaria, Las sección 01041	7493.0	7413.0	21000.0	21072.0	
3501601042 Palmas de Gran Canaria, Las sección 01042	7429.0	7123.0	20837.0	20269.0	
3501601043 Palmas de Gran Canaria, Las sección 01043	9182.0	8811.0	23968.0	23106.0	
3501601044 Palmas de Gran Canaria, Las sección 01044	7168.0	6991.0	20999.0	20917.0	
3501601045 Palmas de Gran Canaria, Las sección 01045	10270.0	10061.0	27193.0	27178.0	
3501601046 Palmas de Gran Canaria, Las sección 01046	15214.0	14474.0	45207.0	43302.0	
3501601047 Palmas de Gran Canaria, Las sección 01047	21154.0	21322.0	69300.0	68280.0	
3501601048 Palmas de Gran Canaria, Las sección 01048	17250.0	16753.0	52921.0	51209.0	
3501601049 Palmas de Gran Canaria, Las sección 01049	9499.0	8947.0	28362.0	27233.0	
3501601050 Palmas de Gran Canaria, Las sección 01050	12465.0	12138.0	33942.0	33145.0	
