Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2702803002 Lugo sección 03002	14706.0	14472.0	36065.0	35535.0	
2702803003 Lugo sección 03003	13293.0	12637.0	31775.0	29836.0	
2702803004 Lugo sección 03004	10658.0	10377.0	25318.0	24770.0	
2702803005 Lugo sección 03005	9227.0	8884.0	23921.0	23458.0	
2702803006 Lugo sección 03006	10423.0	10020.0	22860.0	21782.0	
2702803007 Lugo sección 03007	10157.0	10295.0	25925.0	25869.0	
2702803008 Lugo sección 03008	9578.0	9259.0	23990.0	23018.0	
2702803009 Lugo sección 03009	13783.0	13711.0	31455.0	31212.0	
2702803010 Lugo sección 03010	12093.0	12120.0	29170.0	28984.0	
2702803011 Lugo sección 03011	8855.0	8820.0	21440.0	21720.0	
2702804 Lugo distrito 04	10159.0	9945.0	25063.0	24486.0	
2702804001 Lugo sección 04001	16166.0	15295.0	36205.0	34706.0	
2702804002 Lugo sección 04002	10213.0	9933.0	22941.0	22355.0	
2702804003 Lugo sección 04003	10866.0	10874.0	26760.0	26901.0	
2702804004 Lugo sección 04004	10252.0	10093.0	26038.0	24738.0	
2702804005 Lugo sección 04005	8676.0	8431.0	21430.0	20607.0	
2702804006 Lugo sección 04006	10615.0	10427.0	26147.0	25875.0	
2702804007 Lugo sección 04007	9415.0	9483.0	22992.0	22983.0	
2702804008 Lugo sección 04008	9385.0	9118.0	23319.0	22647.0	
2702804009 Lugo sección 04009	9787.0	9885.0	24051.0	23768.0	
2702804010 Lugo sección 04010	12268.0	12108.0	28684.0	27823.0	
2702804011 Lugo sección 04011	9846.0	9385.0	24514.0	23480.0	
2702804012 Lugo sección 04012	8576.0	8511.0	24059.0	24271.0	
2702804013 Lugo sección 04013	9154.0	8643.0	23468.0	22511.0	
2702804014 Lugo sección 04014	10008.0	9914.0	25075.0	25011.0	
2702805 Lugo distrito 05	10175.0	10493.0	25021.0	25750.0	
2702805001 Lugo sección 05001	12420.0	12392.0	29172.0	29229.0	
2702805002 Lugo sección 05002	12906.0	13036.0	31050.0	31268.0	
2702805003 Lugo sección 05003	9218.0	9145.0	23362.0	22723.0	
2702805004 Lugo sección 05004	10085.0	9686.0	24596.0	23616.0	
2702805005 Lugo sección 05005	9972.0	9912.0	24439.0	24353.0	
2702805006 Lugo sección 05006	10263.0	10074.0	25495.0	24925.0	
2702805007 Lugo sección 05007	11075.0	10945.0	30563.0	30571.0	
2702805008 Lugo sección 05008	2897.0	13277.0	10001.0	29618.0	
2702805009 Lugo sección 05009	9970.0	9621.0	22359.0	21851.0	
2702805010 Lugo sección 05010	9913.0	9617.0	23347.0	22828.0	
2702805011 Lugo sección 05011	10141.0	9919.0	25503.0	25038.0	
2702805013 Lugo sección 05013	11356.0	11120.0	27515.0	26831.0	
2702805014 Lugo sección 05014	8419.0	7703.0	22224.0	20402.0	
2702805015 Lugo sección 05015	11366.0	11460.0	26359.0	26311.0	
2702805016 Lugo sección 05016	9970.0	9850.0	26716.0	26274.0	
2702805017 Lugo sección 05017	9275.0	8995.0	22609.0	21893.0	
2702805018 Lugo sección 05018	11514.0	11476.0	28868.0	28520.0	
2702805019 Lugo sección 05019	10770.0	10717.0	25865.0	25910.0	
2702806 Lugo distrito 06	10226.0	9855.0	20362.0	19653.0	
2702806001 Lugo sección 06001	10226.0	9855.0	20362.0	19653.0	
2702807 Lugo distrito 07	10385.0	9952.0	23278.0	21779.0	
2702807001 Lugo sección 07001	9780.0	9492.0	23884.0	22511.0	
2702807002 Lugo sección 07002	11167.0	10552.0	22628.0	20979.0	
2702808 Lugo distrito 08	10568.0	10344.0	22264.0	21123.0	
2702808001 Lugo sección 08001	8991.0	8994.0	18592.0	18316.0	
2702808002 Lugo sección 08002	11574.0	11212.0	24679.0	22935.0	
2702809 Lugo distrito 09	10810.0	10697.0	21875.0	21440.0	
2702809001 Lugo sección 09001	10299.0	10475.0	20955.0	21279.0	
2702809002 Lugo sección 09002	11297.0	10913.0	22743.0	21592.0	
27029 Meira	10144.0	9747.0	25818.0	24840.0	
2702901 Meira distrito 01	10144.0	9747.0	25818.0	24840.0	
2702901001 Meira sección 01001	10144.0	9747.0	25818.0	24840.0	
27030 Mondoñedo	9960.0	9836.0	23105.0	23093.0	
2703001 Mondoñedo distrito 01	9960.0	9836.0	23105.0	23093.0	
2703001001 Mondoñedo sección 01001	10678.0	10536.0	24321.0	24518.0	
2703001002 Mondoñedo sección 01002	9912.0	9706.0	23089.0	22742.0	
2703001003 Mondoñedo sección 01003	9237.0	9296.0	21698.0	22147.0	
27031 Monforte de Lemos	10107.0	9948.0	23966.0	23671.0	
2703101 Monforte de Lemos distrito 01	10275.0	10119.0	24862.0	24493.0	
2703101001 Monforte de Lemos sección 01001	10899.0	11063.0	26839.0	26836.0	
2703101002 Monforte de Lemos sección 01002	9445.0	9170.0	23329.0	23003.0	
2703101003 Monforte de Lemos sección 01003	12163.0	12095.0	26582.0	26456.0	
2703101004 Monforte de Lemos sección 01004	10173.0	9877.0	24599.0	23652.0	
2703101005 Monforte de Lemos sección 01005	9991.0	9884.0	24757.0	24500.0	
2703101006 Monforte de Lemos sección 01006	9801.0	9740.0	24586.0	24606.0	
2703101007 Monforte de Lemos sección 01007	10442.0	10202.0	24744.0	24226.0	
2703102 Monforte de Lemos distrito 02	10107.0	9938.0	23281.0	23026.0	
