Atlas de Distribución de Renta de los Hogares
Madrid
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
	2016	2015	2016	2015	
28001 Acebeda, La	.	.	.	.	
2800101 Acebeda, La distrito 01	.	.	.	.	
2800703020 Alcorcón sección 03020	12505.0	12593.0	32571.0	32548.0	
2800703021 Alcorcón sección 03021	11720.0	11894.0	31198.0	30332.0	
2800703022 Alcorcón sección 03022	13712.0	13490.0	35806.0	35226.0	
2800703023 Alcorcón sección 03023	11795.0	12171.0	31051.0	31429.0	
2800703024 Alcorcón sección 03024	12313.0	12209.0	32450.0	31449.0	
2800703025 Alcorcón sección 03025	10512.0	10673.0	26684.0	26551.0	
2800703026 Alcorcón sección 03026	9316.0	9276.0	24879.0	24577.0	
2800703027 Alcorcón sección 03027	11733.0	11928.0	31260.0	31462.0	
2800703028 Alcorcón sección 03028	11094.0	11511.0	28700.0	28541.0	
2800703029 Alcorcón sección 03029	9513.0	9376.0	25709.0	24847.0	
2800704 Alcorcón distrito 04	11489.0	11443.0	30614.0	29817.0	
2800704001 Alcorcón sección 04001	7584.0	7781.0	22383.0	21441.0	
2800704002 Alcorcón sección 04002	6474.0	6590.0	19892.0	19660.0	
2800704003 Alcorcón sección 04003	6842.0	7156.0	20470.0	20323.0	
2800704004 Alcorcón sección 04004	7479.0	7666.0	21576.0	21374.0	
2800704005 Alcorcón sección 04005	7578.0	7715.0	21474.0	21710.0	
2800704006 Alcorcón sección 04006	10162.0	10366.0	27444.0	27351.0	
2800704007 Alcorcón sección 04007	11754.0	11968.0	31676.0	31818.0	
2800704008 Alcorcón sección 04008	11090.0	11313.0	30709.0	30897.0	
2800704009 Alcorcón sección 04009	8138.0	8447.0	22462.0	22396.0	
2800704010 Alcorcón sección 04010	7934.0	8040.0	21358.0	20833.0	
2800704011 Alcorcón sección 04011	8080.0	8104.0	21174.0	20667.0	
2800704012 Alcorcón sección 04012	8904.0	9299.0	24861.0	24474.0	
2800704013 Alcorcón sección 04013	8245.0	8470.0	21697.0	20982.0	
2800704014 Alcorcón sección 04014	8427.0	8366.0	22464.0	21770.0	
2800704015 Alcorcón sección 04015	10982.0	11137.0	30507.0	30496.0	
2800704016 Alcorcón sección 04016	10903.0	11043.0	28992.0	28832.0	
2800704017 Alcorcón sección 04017	8331.0	8509.0	21094.0	21049.0	
2800704018 Alcorcón sección 04018	11668.0	11638.0	32179.0	31761.0	
2800704019 Alcorcón sección 04019	11594.0	11613.0	28022.0	27803.0	
2800704020 Alcorcón sección 04020	11476.0	11514.0	32373.0	32208.0	
2800704021 Alcorcón sección 04021	8502.0	8777.0	24089.0	23928.0	
2800704022 Alcorcón sección 04022	10998.0	10551.0	27998.0	27008.0	
2800704023 Alcorcón sección 04023	14850.0	14755.0	46806.0	45759.0	
2800704024 Alcorcón sección 04024	14226.0	13820.0	43710.0	42881.0	
2800704025 Alcorcón sección 04025	13109.0	12135.0	38803.0	35850.0	
2800704026 Alcorcón sección 04026	13288.0	13033.0	38140.0	37737.0	
2800704027 Alcorcón sección 04027	12163.0	11804.0	36554.0	35539.0	
