Atlas de Distribución de Renta de los Hogares
Avila
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0508701001 Gotarrendura sección 01001	11559.0	11316.0	26457.0	26152.0	
05088 Grandes y San Martín	.	.	.	.	
0508801 Grandes y San Martín distrito 01	.	.	.	.	
0508801001 Grandes y San Martín sección 01001	.	.	.	.	
05089 Guisando	9801.0	9673.0	19717.0	20364.0	
0508901 Guisando distrito 01	9801.0	9673.0	19717.0	20364.0	
0508901001 Guisando sección 01001	9801.0	9673.0	19717.0	20364.0	
05090 Gutierre-Muñoz	.	.	.	.	
0509001 Gutierre-Muñoz distrito 01	.	.	.	.	
0509001001 Gutierre-Muñoz sección 01001	.	.	.	.	
05092 Hernansancho	9547.0	8943.0	22641.0	21974.0	
0509201 Hernansancho distrito 01	9547.0	8943.0	22641.0	21974.0	
0509201001 Hernansancho sección 01001	9547.0	8943.0	22641.0	21974.0	
05093 Herradón de Pinares	8142.0	8077.0	16737.0	16806.0	
0509301 Herradón de Pinares distrito 01	8142.0	8077.0	16737.0	16806.0	
0509301001 Herradón de Pinares sección 01001	8142.0	8077.0	16737.0	16806.0	
05094 Herreros de Suso	10601.0	10016.0	21684.0	19459.0	
0509401 Herreros de Suso distrito 01	10601.0	10016.0	21684.0	19459.0	
0509401001 Herreros de Suso sección 01001	10601.0	10016.0	21684.0	19459.0	
05095 Higuera de las Dueñas	8346.0	7741.0	17253.0	16491.0	
0509501 Higuera de las Dueñas distrito 01	8346.0	7741.0	17253.0	16491.0	
0509501001 Higuera de las Dueñas sección 01001	8346.0	7741.0	17253.0	16491.0	
05096 Hija de Dios, La	.	.	.	.	
0509601 Hija de Dios, La distrito 01	.	.	.	.	
0509601001 Hija de Dios, La sección 01001	.	.	.	.	
05097 Horcajada, La	7913.0	7483.0	16602.0	15878.0	
0509701 Horcajada, La distrito 01	7913.0	7483.0	16602.0	15878.0	
0509701001 Horcajada, La sección 01001	7913.0	7483.0	16602.0	15878.0	
05099 Horcajo de las Torres	9506.0	10039.0	21976.0	23223.0	
0509901 Horcajo de las Torres distrito 01	9506.0	10039.0	21976.0	23223.0	
0509901001 Horcajo de las Torres sección 01001	9506.0	10039.0	21976.0	23223.0	
05100 Hornillo, El	10390.0	10782.0	22445.0	23611.0	
0510001 Hornillo, El distrito 01	10390.0	10782.0	22445.0	23611.0	
