Atlas de Distribución de Renta de los Hogares
Alicante
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0301403002 Alicante/Alacant sección 03002	8617.0	8560.0	21265.0	20129.0	
0301403003 Alicante/Alacant sección 03003	8231.0	8195.0	20044.0	20227.0	
0301403004 Alicante/Alacant sección 03004	7881.0	7739.0	19201.0	18734.0	
0301403005 Alicante/Alacant sección 03005	7272.0	6925.0	18913.0	17454.0	
0301403006 Alicante/Alacant sección 03006	7622.0	7789.0	19323.0	19645.0	
0301403007 Alicante/Alacant sección 03007	7091.0	6618.0	17962.0	17058.0	
0301403008 Alicante/Alacant sección 03008	6434.0	6632.0	18399.0	18272.0	
0301403009 Alicante/Alacant sección 03009	7248.0	7521.0	19141.0	19170.0	
0301403010 Alicante/Alacant sección 03010	8844.0	8843.0	24201.0	24478.0	
0301403011 Alicante/Alacant sección 03011	7635.0	7454.0	20311.0	19826.0	
0301403012 Alicante/Alacant sección 03012	6827.0	6849.0	17179.0	17309.0	
0301403013 Alicante/Alacant sección 03013	7121.0	7018.0	20141.0	19254.0	
0301403014 Alicante/Alacant sección 03014	6132.0	6145.0	16748.0	16523.0	
0301403015 Alicante/Alacant sección 03015	5695.0	5320.0	16890.0	15876.0	
0301403016 Alicante/Alacant sección 03016	13218.0	12820.0	39060.0	37945.0	
0301403017 Alicante/Alacant sección 03017	8941.0	9048.0	21125.0	20728.0	
0301403018 Alicante/Alacant sección 03018	8370.0	8315.0	18435.0	18424.0	
0301403019 Alicante/Alacant sección 03019	8023.0	7963.0	20879.0	20414.0	
0301403020 Alicante/Alacant sección 03020	7640.0	7730.0	17316.0	17328.0	
0301403021 Alicante/Alacant sección 03021	7652.0	8078.0	18033.0	18857.0	
0301403022 Alicante/Alacant sección 03022	6866.0	6948.0	18553.0	18383.0	
0301403023 Alicante/Alacant sección 03023	7359.0	7718.0	19315.0	19373.0	
0301403024 Alicante/Alacant sección 03024	8652.0	8413.0	21481.0	20671.0	
0301403025 Alicante/Alacant sección 03025	6866.0	7148.0	16982.0	17245.0	
0301403026 Alicante/Alacant sección 03026	6998.0	6684.0	15663.0	14885.0	
0301403027 Alicante/Alacant sección 03027	7741.0	7059.0	15839.0	14846.0	
0301403028 Alicante/Alacant sección 03028	6931.0	6812.0	17136.0	16765.0	
0301403029 Alicante/Alacant sección 03029	10476.0	9575.0	24968.0	23304.0	
0301403030 Alicante/Alacant sección 03030	9297.0	9119.0	26714.0	25683.0	
0301403031 Alicante/Alacant sección 03031	7739.0	7806.0	19745.0	19290.0	
0301403032 Alicante/Alacant sección 03032	8407.0	8171.0	21813.0	20913.0	
0301403033 Alicante/Alacant sección 03033	11997.0	12213.0	29079.0	30003.0	
