Atlas de Distribución de Renta de los Hogares
Santa Cruz de Tenerife
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3803101004 Realejos, Los sección 01004	8673.0	8162.0	23139.0	21715.0	
3803101005 Realejos, Los sección 01005	7331.0	7219.0	22055.0	22056.0	
3803101006 Realejos, Los sección 01006	8231.0	8011.0	20848.0	20149.0	
3803101007 Realejos, Los sección 01007	6906.0	6802.0	21938.0	21574.0	
3803101008 Realejos, Los sección 01008	8262.0	7952.0	24177.0	23214.0	
3803102 Realejos, Los distrito 02	7594.0	7362.0	23341.0	22677.0	
3803102001 Realejos, Los sección 02001	7979.0	7732.0	22836.0	22241.0	
3803102002 Realejos, Los sección 02002	7893.0	7791.0	24590.0	24046.0	
3803102003 Realejos, Los sección 02003	6860.0	6538.0	22785.0	21916.0	
3803103 Realejos, Los distrito 03	7300.0	7103.0	22641.0	22155.0	
3803103001 Realejos, Los sección 03001	7227.0	7153.0	22146.0	22088.0	
3803103002 Realejos, Los sección 03002	6970.0	6808.0	22994.0	22500.0	
3803103003 Realejos, Los sección 03003	6335.0	6045.0	19596.0	19033.0	
3803103004 Realejos, Los sección 03004	8652.0	8327.0	24903.0	24295.0	
3803103005 Realejos, Los sección 03005	7682.0	7527.0	24435.0	23678.0	
3803104 Realejos, Los distrito 04	8884.0	8827.0	22888.0	21711.0	
3803104001 Realejos, Los sección 04001	7944.0	7778.0	19887.0	18816.0	
3803104002 Realejos, Los sección 04002	9287.0	9125.0	24056.0	22241.0	
3803104003 Realejos, Los sección 04003	11384.0	11344.0	30272.0	29109.0	
3803104004 Realejos, Los sección 04004	7333.0	7511.0	18876.0	18373.0	
3803105 Realejos, Los distrito 05	6887.0	6667.0	23511.0	22894.0	
3803105001 Realejos, Los sección 05001	6895.0	6580.0	24204.0	23344.0	
3803105002 Realejos, Los sección 05002	6819.0	6712.0	22737.0	22213.0	
3803105003 Realejos, Los sección 05003	6959.0	6725.0	23635.0	23173.0	
