Atlas de Distribución de Renta de los Hogares
null
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3205201 Nogueira de Ramuín distrito 01	10613.0	10236.0	23421.0	22988.0	
3205201001 Nogueira de Ramuín sección 01001	10393.0	10200.0	22477.0	22238.0	
3205201003 Nogueira de Ramuín sección 01003	10739.0	10256.0	23977.0	23427.0	
32053 Oímbra	7768.0	8041.0	19505.0	19492.0	
3205301 Oímbra distrito 01	7768.0	8041.0	19505.0	19492.0	
3205301001 Oímbra sección 01001	7768.0	8041.0	19505.0	19492.0	
32054 Ourense	11683.0	11327.0	27700.0	27012.0	
3205401 Ourense distrito 01	15255.0	14743.0	36143.0	34974.0	
3205401001 Ourense sección 01001	19370.0	13933.0	39396.0	27958.0	
3205401002 Ourense sección 01002	17819.0	17821.0	40344.0	39626.0	
3205401003 Ourense sección 01003	17184.0	16816.0	41848.0	40061.0	
3205401004 Ourense sección 01004	20018.0	19197.0	50013.0	47087.0	
3205401005 Ourense sección 01005	17343.0	17335.0	40849.0	41078.0	
3205401006 Ourense sección 01006	17474.0	17306.0	44630.0	44259.0	
3205401007 Ourense sección 01007	16382.0	15627.0	38627.0	37877.0	
3205401008 Ourense sección 01008	14680.0	14450.0	35379.0	34175.0	
3205401009 Ourense sección 01009	16079.0	15241.0	41474.0	39531.0	
3205401010 Ourense sección 01010	16751.0	16032.0	40663.0	39576.0	
3205401011 Ourense sección 01011	13094.0	12986.0	31561.0	31316.0	
3205401012 Ourense sección 01012	12094.0	11530.0	27750.0	26496.0	
3205401013 Ourense sección 01013	11427.0	11278.0	26386.0	25963.0	
3205401014 Ourense sección 01014	10808.0	10629.0	24045.0	23777.0	
3205401015 Ourense sección 01015	13003.0	12646.0	29969.0	29415.0	
3205401016 Ourense sección 01016	14211.0	13522.0	33058.0	31658.0	
3205401017 Ourense sección 01017	18500.0	18396.0	44097.0	44037.0	
3205401018 Ourense sección 01018	13964.0	14801.0	33262.0	35037.0	
3205402 Ourense distrito 02	11213.0	10676.0	26347.0	25127.0	
3205402001 Ourense sección 02001	12990.0	10335.0	27806.0	21872.0	
3205402002 Ourense sección 02002	11093.0	10818.0	23858.0	24278.0	
3205402003 Ourense sección 02003	13501.0	12850.0	29753.0	28831.0	
3205402004 Ourense sección 02004	11859.0	11398.0	28438.0	27242.0	
3205402005 Ourense sección 02005	10996.0	10615.0	26655.0	25401.0	
3205402006 Ourense sección 02006	9148.0	8739.0	22170.0	21372.0	
3205402007 Ourense sección 02007	9757.0	9431.0	22546.0	21596.0	
3205402008 Ourense sección 02008	11124.0	11091.0	26495.0	26556.0	
3205402009 Ourense sección 02009	10837.0	10066.0	26555.0	25067.0	
3205402010 Ourense sección 02010	10359.0	10307.0	25225.0	24931.0	
3205402011 Ourense sección 02011	11903.0	11917.0	29772.0	29565.0	
3205403 Ourense distrito 03	11145.0	10883.0	26578.0	26148.0	
3205403001 Ourense sección 03001	14148.0	13488.0	33905.0	32834.0	
3205403002 Ourense sección 03002	10719.0	10353.0	24568.0	24457.0	
3205403003 Ourense sección 03003	9174.0	9020.0	21541.0	21142.0	
3205403004 Ourense sección 03004	12455.0	12115.0	30126.0	29366.0	
3205403005 Ourense sección 03005	12013.0	12093.0	30086.0	30545.0	
3205403006 Ourense sección 03006	10908.0	10550.0	27143.0	26313.0	
3205403007 Ourense sección 03007	10531.0	10180.0	22745.0	22212.0	
3205403008 Ourense sección 03008	11171.0	11061.0	28484.0	28455.0	
3205403009 Ourense sección 03009	10422.0	9959.0	23002.0	22550.0	
3205403010 Ourense sección 03010	9228.0	9263.0	22027.0	22108.0	
3205403011 Ourense sección 03011	9273.0	9377.0	22706.0	22816.0	
3205403012 Ourense sección 03012	10658.0	10316.0	25290.0	24383.0	
3205403013 Ourense sección 03013	14960.0	14658.0	34627.0	33219.0	
3205403014 Ourense sección 03014	11965.0	11705.0	28283.0	27693.0	
3205403015 Ourense sección 03015	11334.0	11048.0	26828.0	26529.0	
3205403016 Ourense sección 03016	10648.0	10043.0	25732.0	24621.0	
3205403017 Ourense sección 03017	8718.0	8665.0	20317.0	20745.0	
3205404 Ourense distrito 04	10826.0	10529.0	24998.0	24583.0	
3205404002 Ourense sección 04002	11255.0	11009.0	24048.0	23657.0	
3205404003 Ourense sección 04003	11625.0	11539.0	26450.0	26322.0	
3205404004 Ourense sección 04004	10649.0	10297.0	24572.0	24008.0	
3205404005 Ourense sección 04005	11976.0	11666.0	28480.0	28151.0	
3205404006 Ourense sección 04006	10833.0	10760.0	24968.0	24517.0	
3205404007 Ourense sección 04007	8880.0	8862.0	20676.0	21100.0	
3205404008 Ourense sección 04008	11152.0	11131.0	27435.0	27669.0	
3205404009 Ourense sección 04009	12331.0	11405.0	28367.0	27002.0	
3205404010 Ourense sección 04010	11108.0	10958.0	26672.0	26319.0	
3205404011 Ourense sección 04011	10030.0	9568.0	19886.0	19674.0	
3205404012 Ourense sección 04012	9827.0	9728.0	22462.0	22091.0	
3205404013 Ourense sección 04013	9455.0	8970.0	21555.0	20797.0	
3205404014 Ourense sección 04014	9125.0	8839.0	22464.0	21891.0	
3205404015 Ourense sección 04015	11042.0	10684.0	24749.0	24535.0	
3205405 Ourense distrito 05	10188.0	9954.0	24583.0	24183.0	
3205405001 Ourense sección 05001	10652.0	10402.0	26133.0	25639.0	
3205405002 Ourense sección 05002	11852.0	11433.0	28960.0	28305.0	
3205405003 Ourense sección 05003	12125.0	11832.0	29259.0	28501.0	
3205405004 Ourense sección 05004	12155.0	11722.0	28854.0	28492.0	
3205405005 Ourense sección 05005	11193.0	10739.0	28896.0	27244.0	
