Atlas de Distribución de Renta de los Hogares
Palencia
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3409101001 Lagartos sección 01001	8707.0	8862.0	19881.0	20383.0	
34092 Lantadilla	11344.0	11271.0	22322.0	21989.0	
3409201 Lantadilla distrito 01	11344.0	11271.0	22322.0	21989.0	
3409201001 Lantadilla sección 01001	11344.0	11271.0	22322.0	21989.0	
34094 Ledigos	.	.	.	.	
3409401 Ledigos distrito 01	.	.	.	.	
3409401001 Ledigos sección 01001	.	.	.	.	
34903 Loma de Ucieza	11606.0	11010.0	27081.0	25960.0	
3490301 Loma de Ucieza distrito 01	11606.0	11010.0	27081.0	25960.0	
3490301001 Loma de Ucieza sección 01001	11606.0	11010.0	27081.0	25960.0	
34096 Lomas	.	.	.	.	
3409601 Lomas distrito 01	.	.	.	.	
3409601001 Lomas sección 01001	.	.	.	.	
34098 Magaz de Pisuerga	10618.0	10504.0	25245.0	24560.0	
3409801 Magaz de Pisuerga distrito 01	10618.0	10504.0	25245.0	24560.0	
3409801001 Magaz de Pisuerga sección 01001	10618.0	10504.0	25245.0	24560.0	
34099 Manquillos	.	.	.	.	
3409901 Manquillos distrito 01	.	.	.	.	
3409901001 Manquillos sección 01001	.	.	.	.	
34100 Mantinos	13490.0	12828.0	29637.0	30709.0	
3410001 Mantinos distrito 01	13490.0	12828.0	29637.0	30709.0	
3410001001 Mantinos sección 01001	13490.0	12828.0	29637.0	30709.0	
34101 Marcilla de Campos	.	.	.	.	
3410101 Marcilla de Campos distrito 01	.	.	.	.	
3410101001 Marcilla de Campos sección 01001	.	.	.	.	
34102 Mazariegos	12725.0	11569.0	31814.0	29612.0	
3410201 Mazariegos distrito 01	12725.0	11569.0	31814.0	29612.0	
3410201001 Mazariegos sección 01001	12725.0	11569.0	31814.0	29612.0	
34103 Mazuecos de Valdeginate	.	12764.0	.	25278.0	
3410301 Mazuecos de Valdeginate distrito 01	.	12764.0	.	25278.0	
3410301001 Mazuecos de Valdeginate sección 01001	.	12764.0	.	25278.0	
34104 Melgar de Yuso	10432.0	10198.0	22168.0	21914.0	
3410401 Melgar de Yuso distrito 01	10432.0	10198.0	22168.0	21914.0	
3410401001 Melgar de Yuso sección 01001	10432.0	10198.0	22168.0	21914.0	
34106 Meneses de Campos	14492.0	12495.0	30002.0	25208.0	
3410601 Meneses de Campos distrito 01	14492.0	12495.0	30002.0	25208.0	
3410601001 Meneses de Campos sección 01001	14492.0	12495.0	30002.0	25208.0	
34107 Micieces de Ojeda	.	.	.	.	
3410701 Micieces de Ojeda distrito 01	.	.	.	.	
3410701001 Micieces de Ojeda sección 01001	.	.	.	.	
34108 Monzón de Campos	10239.0	9665.0	25251.0	23747.0	
3410801 Monzón de Campos distrito 01	10239.0	9665.0	25251.0	23747.0	
3410801001 Monzón de Campos sección 01001	10239.0	9665.0	25251.0	23747.0	
34109 Moratinos	.	.	.	.	
3410901 Moratinos distrito 01	.	.	.	.	
3410901001 Moratinos sección 01001	.	.	.	.	
34110 Mudá	.	.	.	.	
3411001 Mudá distrito 01	.	.	.	.	
3411001001 Mudá sección 01001	.	.	.	.	
34112 Nogal de las Huertas	.	.	.	.	
3411201 Nogal de las Huertas distrito 01	.	.	.	.	
3411201001 Nogal de las Huertas sección 01001	.	.	.	.	
34113 Olea de Boedo	.	.	.	.	
3411301 Olea de Boedo distrito 01	.	.	.	.	
3411301001 Olea de Boedo sección 01001	.	.	.	.	
34114 Olmos de Ojeda	9948.0	9781.0	22013.0	21175.0	
3411401 Olmos de Ojeda distrito 01	9948.0	9781.0	22013.0	21175.0	
3411401001 Olmos de Ojeda sección 01001	9948.0	9781.0	22013.0	21175.0	
34116 Osornillo	.	.	.	.	
3411601 Osornillo distrito 01	.	.	.	.	
3411601001 Osornillo sección 01001	.	.	.	.	
34901 Osorno la Mayor	11166.0	11073.0	26439.0	25809.0	
3490101 Osorno la Mayor distrito 01	11166.0	11073.0	26439.0	25809.0	
3490101001 Osorno la Mayor sección 01001	11166.0	11748.0	26439.0	26128.0	
3490101002 Osorno la Mayor sección 01002	""	10546.0	""	25539.0	
34120 Palencia	12414.0	12018.0	29202.0	28410.0	
3412001 Palencia distrito 01	15830.0	15216.0	36044.0	34680.0	
3412001001 Palencia sección 01001	17308.0	16564.0	39029.0	37754.0	
3412001003 Palencia sección 01003	15458.0	15095.0	35006.0	33982.0	
3412001004 Palencia sección 01004	14160.0	13531.0	32274.0	31051.0	
3412001005 Palencia sección 01005	15443.0	14800.0	35991.0	33961.0	
3412002 Palencia distrito 02	13775.0	13107.0	31328.0	29950.0	
3412002001 Palencia sección 02001	14476.0	13527.0	32385.0	30521.0	
3412002002 Palencia sección 02002	14577.0	14230.0	33531.0	33340.0	
3412002003 Palencia sección 02003	12531.0	11876.0	28712.0	26969.0	
3412003 Palencia distrito 03	15067.0	14590.0	33303.0	32203.0	
3412003001 Palencia sección 03001	16724.0	16622.0	37188.0	36482.0	
3412003002 Palencia sección 03002	13816.0	13302.0	29559.0	28544.0	
3412003003 Palencia sección 03003	17005.0	17170.0	37515.0	38715.0	
3412003004 Palencia sección 03004	15474.0	14666.0	35068.0	33318.0	
3412003005 Palencia sección 03005	13810.0	13165.0	30441.0	28691.0	
3412004 Palencia distrito 04	12063.0	11684.0	27718.0	26903.0	
3412004001 Palencia sección 04001	13680.0	12648.0	31140.0	29128.0	
3412004002 Palencia sección 04002	11536.0	10765.0	26514.0	24787.0	
3412004003 Palencia sección 04003	13041.0	12981.0	28443.0	28247.0	
3412004004 Palencia sección 04004	11909.0	11493.0	27705.0	26796.0	
3412004005 Palencia sección 04005	11499.0	11270.0	26996.0	26441.0	
3412004006 Palencia sección 04006	10934.0	10765.0	21616.0	21499.0	
3412004007 Palencia sección 04007	12060.0	11674.0	28652.0	27539.0	
3412004008 Palencia sección 04008	10247.0	10063.0	23955.0	23704.0	
3412004009 Palencia sección 04009	13446.0	13323.0	32077.0	31957.0	
3412005 Palencia distrito 05	12721.0	12272.0	30315.0	29454.0	
3412005001 Palencia sección 05001	19577.0	18359.0	51619.0	48814.0	
3412005002 Palencia sección 05002	15873.0	14934.0	35333.0	34548.0	
3412005003 Palencia sección 05003	15178.0	14468.0	35077.0	33819.0	
3412005004 Palencia sección 05004	11478.0	11192.0	27466.0	26732.0	
3412005005 Palencia sección 05005	12998.0	12059.0	31685.0	30533.0	
3412005006 Palencia sección 05006	16688.0	16269.0	38705.0	38211.0	
3412005007 Palencia sección 05007	9217.0	9094.0	21565.0	21168.0	
3412005008 Palencia sección 05008	9869.0	9588.0	21759.0	21191.0	
3412005009 Palencia sección 05009	11361.0	10866.0	25963.0	25512.0	
3412005010 Palencia sección 05010	10991.0	10980.0	26427.0	26390.0	
3412005011 Palencia sección 05011	11271.0	10885.0	26490.0	25881.0	
3412005012 Palencia sección 05012	12582.0	12345.0	30124.0	29719.0	
3412005013 Palencia sección 05013	9302.0	9254.0	23410.0	23229.0	
