Atlas de Distribución de Renta de los Hogares
Tarragona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
43054 Espluga de Francolí, L'	11433.0	11165.0	29886.0	28842.0	
4305401 Espluga de Francolí, L' distrito 01	11642.0	11439.0	30331.0	29762.0	
4305401001 Espluga de Francolí, L' sección 01001	11642.0	11439.0	30331.0	29762.0	
4305402 Espluga de Francolí, L' distrito 02	11168.0	10801.0	29320.0	27645.0	
4305402001 Espluga de Francolí, L' sección 02001	11168.0	10801.0	29320.0	27645.0	
43055 Falset	11578.0	11112.0	30452.0	29172.0	
4305501 Falset distrito 01	10475.0	10028.0	27038.0	25638.0	
4305501001 Falset sección 01001	10475.0	10028.0	27038.0	25638.0	
4305502 Falset distrito 02	12373.0	11886.0	32995.0	31815.0	
4305502001 Falset sección 02001	12373.0	11886.0	32995.0	31815.0	
43056 Fatarella, La	10941.0	10854.0	27187.0	26785.0	
4305601 Fatarella, La distrito 01	10941.0	10854.0	27187.0	26785.0	
4305601001 Fatarella, La sección 01001	10941.0	10854.0	27187.0	26785.0	
43057 Febró, La	.	.	.	.	
4305701 Febró, La distrito 01	.	.	.	.	
4305701001 Febró, La sección 01001	.	.	.	.	
43058 Figuera, La	9868.0	10413.0	22310.0	23041.0	
4305801 Figuera, La distrito 01	9868.0	10413.0	22310.0	23041.0	
4305801001 Figuera, La sección 01001	9868.0	10413.0	22310.0	23041.0	
43059 Figuerola del Camp	11807.0	14803.0	29698.0	38974.0	
4305901 Figuerola del Camp distrito 01	11807.0	14803.0	29698.0	38974.0	
4305901001 Figuerola del Camp sección 01001	11807.0	14803.0	29698.0	38974.0	
43060 Flix	13803.0	13842.0	31591.0	31598.0	
4306001 Flix distrito 01	13421.0	13121.0	31290.0	30898.0	
4306001001 Flix sección 01001	12161.0	11756.0	28351.0	28025.0	
4306001002 Flix sección 01002	14534.0	14363.0	33887.0	33455.0	
4306002 Flix distrito 02	14771.0	15715.0	32306.0	33229.0	
