Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
50060 Bulbuente	9968.0	9981.0	23403.0	23573.0	
5006001 Bulbuente distrito 01	9968.0	9981.0	23403.0	23573.0	
5006001001 Bulbuente sección 01001	9968.0	9981.0	23403.0	23573.0	
50061 Bureta	11691.0	10536.0	26913.0	24724.0	
5006101 Bureta distrito 01	11691.0	10536.0	26913.0	24724.0	
5006101001 Bureta sección 01001	11691.0	10536.0	26913.0	24724.0	
50062 Burgo de Ebro, El	11882.0	11802.0	29645.0	28744.0	
5006201 Burgo de Ebro, El distrito 01	11882.0	11802.0	29645.0	28744.0	
5006201001 Burgo de Ebro, El sección 01001	11882.0	11802.0	29645.0	28744.0	
50063 Buste, El	.	.	.	.	
5006301 Buste, El distrito 01	.	.	.	.	
5006301001 Buste, El sección 01001	.	.	.	.	
50064 Cabañas de Ebro	11360.0	11208.0	27910.0	28215.0	
5006401 Cabañas de Ebro distrito 01	11360.0	11208.0	27910.0	28215.0	
5006401001 Cabañas de Ebro sección 01001	11360.0	11208.0	27910.0	28215.0	
50065 Cabolafuente	.	.	.	.	
5006501 Cabolafuente distrito 01	.	.	.	.	
5006501001 Cabolafuente sección 01001	.	.	.	.	
50066 Cadrete	12180.0	11857.0	29839.0	29443.0	
5006601 Cadrete distrito 01	12180.0	11857.0	29839.0	29443.0	
5006601001 Cadrete sección 01001	11508.0	11218.0	27760.0	27315.0	
5006601002 Cadrete sección 01002	13091.0	12768.0	32770.0	32621.0	
50067 Calatayud	10475.0	10433.0	26788.0	26276.0	
5006701 Calatayud distrito 01	10626.0	10559.0	27275.0	26487.0	
5006701001 Calatayud sección 01001	9114.0	8956.0	22414.0	21472.0	
5006701002 Calatayud sección 01002	11357.0	11807.0	29428.0	29935.0	
5006701003 Calatayud sección 01003	10731.0	10804.0	28422.0	27733.0	
5006701004 Calatayud sección 01004	9458.0	9431.0	24568.0	23848.0	
5006701005 Calatayud sección 01005	11458.0	11214.0	28535.0	27607.0	
5006701006 Calatayud sección 01006	12107.0	11632.0	31778.0	29877.0	
5006702 Calatayud distrito 02	11329.0	11385.0	28832.0	28743.0	
5006702001 Calatayud sección 02001	10320.0	10402.0	24079.0	23940.0	
5006702002 Calatayud sección 02002	10543.0	10788.0	27261.0	27564.0	
5006702003 Calatayud sección 02003	13901.0	13265.0	40027.0	38761.0	
5006702004 Calatayud sección 02004	12573.0	12611.0	32467.0	32253.0	
5006702005 Calatayud sección 02005	10740.0	10952.0	27429.0	27682.0	
5006703 Calatayud distrito 03	7657.0	7568.0	19782.0	19361.0	
5006703001 Calatayud sección 03001	7499.0	7448.0	20083.0	19761.0	
5006703002 Calatayud sección 03002	7973.0	7799.0	19241.0	18661.0	
5006704 Calatayud distrito 04	9275.0	8879.0	22964.0	22107.0	
5006704001 Calatayud sección 04001	9275.0	8879.0	22964.0	22107.0	
50068 Calatorao	9473.0	9439.0	24315.0	23687.0	
5006801 Calatorao distrito 01	9473.0	9439.0	24315.0	23687.0	
5006801001 Calatorao sección 01001	8836.0	8829.0	22542.0	21809.0	
5006801002 Calatorao sección 01002	9851.0	9791.0	25380.0	24796.0	
50069 Calcena	.	.	.	.	
5006901 Calcena distrito 01	.	.	.	.	
5006901001 Calcena sección 01001	.	.	.	.	
50070 Calmarza	.	.	.	.	
