Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
13026 Cabezarrubias del Puerto	9123.0	9276.0	21329.0	20976.0	
1302601 Cabezarrubias del Puerto distrito 01	9123.0	9276.0	21329.0	20976.0	
1302601001 Cabezarrubias del Puerto sección 01001	9123.0	9276.0	21329.0	20976.0	
13027 Calzada de Calatrava	7894.0	7623.0	18817.0	18187.0	
1302701 Calzada de Calatrava distrito 01	7894.0	7623.0	18817.0	18187.0	
1302701001 Calzada de Calatrava sección 01001	8160.0	7822.0	19681.0	19076.0	
1302701002 Calzada de Calatrava sección 01002	8390.0	7994.0	20496.0	19704.0	
1302701003 Calzada de Calatrava sección 01003	9141.0	8885.0	20091.0	19606.0	
1302701004 Calzada de Calatrava sección 01004	7055.0	6849.0	16139.0	15777.0	
1302701005 Calzada de Calatrava sección 01005	7078.0	6851.0	17922.0	17018.0	
13028 Campo de Criptana	8300.0	7907.0	23093.0	22174.0	
1302801 Campo de Criptana distrito 01	8498.0	8134.0	24528.0	23624.0	
1302801001 Campo de Criptana sección 01001	9378.0	9141.0	25319.0	24200.0	
1302801002 Campo de Criptana sección 01002	7885.0	7520.0	22415.0	21623.0	
1302801003 Campo de Criptana sección 01003	8706.0	8264.0	26873.0	25936.0	
1302802 Campo de Criptana distrito 02	8604.0	8067.0	23630.0	22447.0	
1302802001 Campo de Criptana sección 02001	8870.0	8250.0	24345.0	22950.0	
1302802002 Campo de Criptana sección 02002	8101.0	7729.0	22274.0	21518.0	
1302803 Campo de Criptana distrito 03	7535.0	7103.0	20156.0	19158.0	
1302803001 Campo de Criptana sección 03001	7689.0	7246.0	20201.0	19415.0	
1302803002 Campo de Criptana sección 03002	9346.0	8728.0	25149.0	24333.0	
1302803003 Campo de Criptana sección 03003	5931.0	5567.0	16119.0	14726.0	
1302804 Campo de Criptana distrito 04	8172.0	7985.0	22001.0	21610.0	
1302804001 Campo de Criptana sección 04001	8018.0	7913.0	21447.0	21108.0	
1302804002 Campo de Criptana sección 04002	8305.0	8046.0	22483.0	22041.0	
13029 Cañada de Calatrava	10648.0	.	24925.0	.	
1302901 Cañada de Calatrava distrito 01	10648.0	.	24925.0	.	
1302901001 Cañada de Calatrava sección 01001	10648.0	.	24925.0	.	
13030 Caracuel de Calatrava	9584.0	9136.0	20937.0	21594.0	
1303001 Caracuel de Calatrava distrito 01	9584.0	9136.0	20937.0	21594.0	
1303001001 Caracuel de Calatrava sección 01001	9584.0	9136.0	20937.0	21594.0	
13031 Carrión de Calatrava	8790.0	8634.0	23260.0	22824.0	
1303101 Carrión de Calatrava distrito 01	8790.0	8634.0	23260.0	22824.0	
1303101001 Carrión de Calatrava sección 01001	9040.0	8819.0	21526.0	20796.0	
1303101002 Carrión de Calatrava sección 01002	8458.0	8506.0	22526.0	22381.0	
1303101003 Carrión de Calatrava sección 01003	8852.0	8622.0	24528.0	24086.0	
13032 Carrizosa	6864.0	6604.0	16129.0	15862.0	
1303201 Carrizosa distrito 01	6864.0	6604.0	16129.0	15862.0	
1303201001 Carrizosa sección 01001	6602.0	6627.0	15275.0	15364.0	
1303201002 Carrizosa sección 01002	7069.0	6587.0	16816.0	16277.0	
13033 Castellar de Santiago	7369.0	7270.0	17861.0	17954.0	
1303301 Castellar de Santiago distrito 01	7369.0	7270.0	17861.0	17954.0	
1303301001 Castellar de Santiago sección 01001	7709.0	7488.0	17846.0	18132.0	
1303301002 Castellar de Santiago sección 01002	7140.0	7119.0	17872.0	17827.0	
13038 Chillón	8521.0	8225.0	19478.0	19071.0	
1303801 Chillón distrito 01	8521.0	8225.0	19478.0	19071.0	
1303801001 Chillón sección 01001	8569.0	8307.0	20022.0	19733.0	
1303801002 Chillón sección 01002	8471.0	8140.0	18935.0	18414.0	
13034 Ciudad Real	11978.0	11730.0	31336.0	30630.0	
1303401 Ciudad Real distrito 01	12794.0	12435.0	32562.0	31397.0	
1303401001 Ciudad Real sección 01001	15810.0	15686.0	37954.0	37488.0	
1303401002 Ciudad Real sección 01002	13563.0	13536.0	33012.0	32695.0	
1303401003 Ciudad Real sección 01003	11169.0	10857.0	27800.0	26946.0	
1303401004 Ciudad Real sección 01004	13302.0	12915.0	32799.0	32450.0	
1303401005 Ciudad Real sección 01005	10507.0	9911.0	30698.0	29156.0	
1303401006 Ciudad Real sección 01006	10220.0	9802.0	27352.0	26293.0	
1303401007 Ciudad Real sección 01007	13847.0	13378.0	39622.0	38437.0	
1303401008 Ciudad Real sección 01008	12301.0	12157.0	33254.0	32238.0	
1303401009 Ciudad Real sección 01009	14057.0	14132.0	33173.0	31850.0	
1303401010 Ciudad Real sección 01010	13336.0	12969.0	30820.0	28885.0	
1303401011 Ciudad Real sección 01011	14540.0	14000.0	34692.0	32893.0	
1303402 Ciudad Real distrito 02	11366.0	11136.0	30291.0	29644.0	
1303402001 Ciudad Real sección 02001	14620.0	14623.0	36722.0	36839.0	
1303402002 Ciudad Real sección 02002	12882.0	13061.0	29520.0	29511.0	
1303402003 Ciudad Real sección 02003	15069.0	14893.0	36240.0	36230.0	
1303402004 Ciudad Real sección 02004	16246.0	15107.0	49259.0	46381.0	
1303402005 Ciudad Real sección 02005	10046.0	9971.0	27356.0	27046.0	
1303402006 Ciudad Real sección 02006	10889.0	10610.0	27431.0	26585.0	
1303402007 Ciudad Real sección 02007	9719.0	9721.0	25584.0	25423.0	
1303402008 Ciudad Real sección 02008	13577.0	13191.0	32476.0	31303.0	
1303402009 Ciudad Real sección 02009	10977.0	10812.0	27513.0	26945.0	
1303402010 Ciudad Real sección 02010	12818.0	12695.0	31185.0	30873.0	
1303402011 Ciudad Real sección 02011	11059.0	10950.0	26958.0	26690.0	
1303402012 Ciudad Real sección 02012	9184.0	9211.0	22461.0	22454.0	
1303402013 Ciudad Real sección 02013	11907.0	11450.0	29717.0	28786.0	
1303402014 Ciudad Real sección 02014	9917.0	9782.0	26256.0	26118.0	
1303402015 Ciudad Real sección 02015	8639.0	8377.0	20956.0	20419.0	
1303402016 Ciudad Real sección 02016	10785.0	10581.0	27868.0	27379.0	
1303402017 Ciudad Real sección 02017	10169.0	9961.0	27828.0	26527.0	
1303402018 Ciudad Real sección 02018	6139.0	6004.0	20493.0	20735.0	
1303402019 Ciudad Real sección 02019	13664.0	13072.0	44709.0	42867.0	
1303402020 Ciudad Real sección 02020	7961.0	7953.0	24179.0	23622.0	
1303402021 Ciudad Real sección 02021	11209.0	10894.0	29430.0	28139.0	
1303402022 Ciudad Real sección 02022	11143.0	10800.0	34709.0	33536.0	
1303403 Ciudad Real distrito 03	11444.0	11295.0	29280.0	28740.0	
