Atlas de Distribución de Renta de los Hogares
Girona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1705401 Colera distrito 01	13315.0	13133.0	28270.0	27893.0	
1705401001 Colera sección 01001	13315.0	13133.0	28270.0	27893.0	
17055 Colomers	14597.0	14148.0	31656.0	31327.0	
1705501 Colomers distrito 01	14597.0	14148.0	31656.0	31327.0	
1705501001 Colomers sección 01001	14597.0	14148.0	31656.0	31327.0	
17057 Corçà	12124.0	11539.0	32968.0	31675.0	
1705701 Corçà distrito 01	12124.0	11539.0	32968.0	31675.0	
1705701001 Corçà sección 01001	12124.0	11539.0	32968.0	31675.0	
17056 Cornellà del Terri	13040.0	12692.0	39050.0	37909.0	
1705601 Cornellà del Terri distrito 01	13040.0	12692.0	39050.0	37909.0	
1705601001 Cornellà del Terri sección 01001	13040.0	12692.0	39050.0	37909.0	
17058 Crespià	10009.0	9605.0	27416.0	27854.0	
1705801 Crespià distrito 01	10009.0	9605.0	27416.0	27854.0	
1705801001 Crespià sección 01001	10009.0	9605.0	27416.0	27854.0	
17901 Cruïlles, Monells i Sant Sadurní de l'Heura	12079.0	11300.0	34627.0	31980.0	
1790101 Cruïlles, Monells i Sant Sadurní de l'Heura distrito 01	12079.0	11300.0	34627.0	31980.0	
1790101001 Cruïlles, Monells i Sant Sadurní de l'Heura sección 01001	12079.0	11300.0	34627.0	31980.0	
17060 Darnius	10754.0	11339.0	25287.0	26442.0	
1706001 Darnius distrito 01	10754.0	11339.0	25287.0	26442.0	
1706001001 Darnius sección 01001	10754.0	11339.0	25287.0	26442.0	
17061 Das	16626.0	15116.0	42807.0	37969.0	
1706101 Das distrito 01	16626.0	15116.0	42807.0	37969.0	
1706101001 Das sección 01001	16626.0	15116.0	42807.0	37969.0	
17062 Escala, L'	10378.0	10126.0	26564.0	25565.0	
1706201 Escala, L' distrito 01	10378.0	10126.0	26564.0	25565.0	
1706201001 Escala, L' sección 01001	10633.0	10047.0	28100.0	25602.0	
1706201002 Escala, L' sección 01002	9792.0	9677.0	26604.0	25960.0	
1706201003 Escala, L' sección 01003	11854.0	11859.0	30197.0	29311.0	
1706201004 Escala, L' sección 01004	9495.0	9258.0	26464.0	25592.0	
1706201005 Escala, L' sección 01005	10495.0	10054.0	23096.0	22270.0	
17063 Espinelves	14528.0	13689.0	33843.0	32154.0	
1706301 Espinelves distrito 01	14528.0	13689.0	33843.0	32154.0	
1706301001 Espinelves sección 01001	14528.0	13689.0	33843.0	32154.0	
17064 Espolla	12790.0	12859.0	32087.0	31842.0	
1706401 Espolla distrito 01	12790.0	12859.0	32087.0	31842.0	
1706401001 Espolla sección 01001	12790.0	12859.0	32087.0	31842.0	
17065 Esponellà	13594.0	12462.0	40407.0	38318.0	
1706501 Esponellà distrito 01	13594.0	12462.0	40407.0	38318.0	
1706501001 Esponellà sección 01001	13594.0	12462.0	40407.0	38318.0	
17005 Far d'Empordà, El	11362.0	11065.0	34212.0	33452.0	
1700501 Far d'Empordà, El distrito 01	11362.0	11065.0	34212.0	33452.0	
1700501001 Far d'Empordà, El sección 01001	11362.0	11065.0	34212.0	33452.0	
17066 Figueres	9820.0	9605.0	26989.0	26108.0	
1706601 Figueres distrito 01	9381.0	9221.0	25848.0	25342.0	
1706601001 Figueres sección 01001	11397.0	10955.0	27237.0	26970.0	
1706601002 Figueres sección 01002	13691.0	13994.0	33393.0	33753.0	
1706601003 Figueres sección 01003	11751.0	11577.0	29402.0	29036.0	
1706601004 Figueres sección 01004	11291.0	11093.0	28157.0	27302.0	
1706601005 Figueres sección 01005	3795.0	3564.0	13667.0	12845.0	
1706601006 Figueres sección 01006	7059.0	6966.0	21030.0	20581.0	
1706601007 Figueres sección 01007	8642.0	8352.0	25156.0	24125.0	
1706601008 Figueres sección 01008	8705.0	8636.0	26023.0	25424.0	
1706602 Figueres distrito 02	9857.0	9723.0	26497.0	25772.0	
1706602001 Figueres sección 02001	11053.0	10655.0	27810.0	26952.0	
1706602002 Figueres sección 02002	8475.0	8355.0	22574.0	21650.0	
1706602003 Figueres sección 02003	11693.0	11409.0	32703.0	31539.0	
1706602004 Figueres sección 02004	9683.0	9587.0	26002.0	25769.0	
1706602005 Figueres sección 02005	9478.0	9674.0	26281.0	25654.0	
1706603 Figueres distrito 03	9234.0	8957.0	26479.0	25394.0	
1706603001 Figueres sección 03001	10078.0	9706.0	27416.0	25044.0	
1706603002 Figueres sección 03002	10710.0	10347.0	27621.0	26719.0	
1706603003 Figueres sección 03003	9765.0	9680.0	27806.0	26776.0	
1706603004 Figueres sección 03004	5407.0	5122.0	19876.0	19079.0	
1706603005 Figueres sección 03005	10407.0	10120.0	27957.0	26978.0	
1706604 Figueres distrito 04	10631.0	10382.0	28577.0	27443.0	
1706604001 Figueres sección 04001	10824.0	10914.0	27199.0	26143.0	
1706604002 Figueres sección 04002	11443.0	11002.0	30926.0	29603.0	
1706604003 Figueres sección 04003	10719.0	10541.0	27875.0	27072.0	
1706604004 Figueres sección 04004	10590.0	10299.0	27652.0	26539.0	
1706604005 Figueres sección 04005	7906.0	7713.0	23564.0	22682.0	
1706604007 Figueres sección 04007	12329.0	11908.0	36391.0	34525.0	
1706604008 Figueres sección 04008	10270.0	10073.0	27657.0	27111.0	
1706604009 Figueres sección 04009	12248.0	11950.0	32181.0	30401.0	
17067 Flaçà	12353.0	12131.0	32397.0	30675.0	
1706701 Flaçà distrito 01	12353.0	12131.0	32397.0	30675.0	
1706701001 Flaçà sección 01001	12353.0	12131.0	32397.0	30675.0	
17068 Foixà	14362.0	13174.0	37102.0	32347.0	
1706801 Foixà distrito 01	14362.0	13174.0	37102.0	32347.0	
1706801001 Foixà sección 01001	14362.0	13174.0	37102.0	32347.0	
17069 Fontanals de Cerdanya	15566.0	15743.0	36159.0	35543.0	
1706901 Fontanals de Cerdanya distrito 01	15566.0	15743.0	36159.0	35543.0	
1706901001 Fontanals de Cerdanya sección 01001	15566.0	15743.0	36159.0	35543.0	
17070 Fontanilles	16394.0	16953.0	44233.0	45642.0	
1707001 Fontanilles distrito 01	16394.0	16953.0	44233.0	45642.0	
1707001001 Fontanilles sección 01001	16394.0	16953.0	44233.0	45642.0	
17071 Fontcoberta	13037.0	12544.0	39949.0	38390.0	
1707101 Fontcoberta distrito 01	13037.0	12544.0	39949.0	38390.0	
1707101001 Fontcoberta sección 01001	13037.0	12544.0	39949.0	38390.0	
17902 Forallac	13928.0	13573.0	38189.0	37124.0	
1790201 Forallac distrito 01	13928.0	13573.0	38189.0	37124.0	
1790201001 Forallac sección 01001	13087.0	13521.0	35559.0	36907.0	
1790201002 Forallac sección 01002	14995.0	13641.0	41598.0	37410.0	
17073 Fornells de la Selva	15564.0	15479.0	49233.0	48022.0	
1707301 Fornells de la Selva distrito 01	15564.0	15479.0	49233.0	48022.0	
1707301001 Fornells de la Selva sección 01001	15564.0	15479.0	49233.0	48022.0	
17074 Fortià	11417.0	11972.0	32846.0	34323.0	
1707401 Fortià distrito 01	11417.0	11972.0	32846.0	34323.0	
1707401001 Fortià sección 01001	11417.0	11972.0	32846.0	34323.0	
17075 Garrigàs	12509.0	12149.0	35216.0	34017.0	
1707501 Garrigàs distrito 01	12509.0	12149.0	35216.0	34017.0	
1707501001 Garrigàs sección 01001	12509.0	12149.0	35216.0	34017.0	
17076 Garrigoles	13326.0	11936.0	33124.0	26651.0	
1707601 Garrigoles distrito 01	13326.0	11936.0	33124.0	26651.0	
1707601001 Garrigoles sección 01001	13326.0	11936.0	33124.0	26651.0	
17077 Garriguella	11132.0	11136.0	30489.0	29967.0	
1707701 Garriguella distrito 01	11132.0	11136.0	30489.0	29967.0	
1707701001 Garriguella sección 01001	11132.0	11136.0	30489.0	29967.0	
17078 Ger	15477.0	16084.0	35800.0	37211.0	
1707801 Ger distrito 01	15477.0	16084.0	35800.0	37211.0	
