Atlas de Distribución de Renta de los Hogares
Cádiz
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1100703002 Barbate sección 03002	7633.0	7505.0	20041.0	19796.0	
1100704 Barbate distrito 04	7488.0	7341.0	18727.0	18033.0	
1100704001 Barbate sección 04001	8477.0	8377.0	21293.0	20670.0	
1100704002 Barbate sección 04002	6519.0	6314.0	16234.0	15439.0	
11008 Barrios, Los	9386.0	9255.0	28672.0	27943.0	
1100801 Barrios, Los distrito 01	9370.0	9167.0	28399.0	27656.0	
1100801001 Barrios, Los sección 01001	10159.0	9751.0	31538.0	30288.0	
1100801002 Barrios, Los sección 01002	8964.0	8981.0	25430.0	24330.0	
1100801003 Barrios, Los sección 01003	8408.0	8313.0	24645.0	24349.0	
1100801004 Barrios, Los sección 01004	8744.0	8547.0	26218.0	25422.0	
1100801005 Barrios, Los sección 01005	9225.0	9227.0	26417.0	26409.0	
1100801006 Barrios, Los sección 01006	10338.0	10098.0	31049.0	30482.0	
1100801007 Barrios, Los sección 01007	6883.0	6643.0	22667.0	22304.0	
1100801008 Barrios, Los sección 01008	9644.0	9498.0	30734.0	30225.0	
1100801009 Barrios, Los sección 01009	9752.0	9526.0	27845.0	26805.0	
1100801010 Barrios, Los sección 01010	11362.0	11169.0	37047.0	35736.0	
1100802 Barrios, Los distrito 02	9137.0	9179.0	30655.0	29643.0	
1100802001 Barrios, Los sección 02001	9137.0	9179.0	30655.0	29643.0	
1100803 Barrios, Los distrito 03	9559.0	9647.0	28913.0	28360.0	
1100803001 Barrios, Los sección 03001	7917.0	7987.0	24635.0	23987.0	
1100803002 Barrios, Los sección 03002	10961.0	11030.0	32380.0	31869.0	
11901 Benalup-Casas Viejas	7118.0	6719.0	18268.0	17500.0	
1190101 Benalup-Casas Viejas distrito 01	7118.0	6719.0	18268.0	17500.0	
1190101001 Benalup-Casas Viejas sección 01001	7295.0	7183.0	16569.0	15875.0	
1190101002 Benalup-Casas Viejas sección 01002	8196.0	7662.0	19342.0	18106.0	
1190101003 Benalup-Casas Viejas sección 01003	6422.0	6198.0	18602.0	18156.0	
1190101004 Benalup-Casas Viejas sección 01004	7561.0	7293.0	19355.0	18831.0	
1190101005 Benalup-Casas Viejas sección 01005	6594.0	6146.0	16558.0	15434.0	
1190101006 Benalup-Casas Viejas sección 01006	6918.0	6344.0	18379.0	17694.0	
11009 Benaocaz	9435.0	8554.0	19842.0	18834.0	
1100901 Benaocaz distrito 01	9435.0	8554.0	19842.0	18834.0	
1100901001 Benaocaz sección 01001	9435.0	8554.0	19842.0	18834.0	
11010 Bornos	6905.0	6650.0	17739.0	17200.0	
1101001 Bornos distrito 01	6992.0	6814.0	17394.0	17244.0	
1101001001 Bornos sección 01001	6678.0	6607.0	16000.0	16205.0	
1101001002 Bornos sección 01002	7100.0	6888.0	17899.0	17630.0	
1101002 Bornos distrito 02	6966.0	6667.0	18370.0	17569.0	
1101002001 Bornos sección 02001	6290.0	5983.0	16890.0	16373.0	
1101002002 Bornos sección 02002	7536.0	7254.0	19127.0	18195.0	
1101002003 Bornos sección 02003	6996.0	6699.0	18884.0	17965.0	
1101003 Bornos distrito 03	6399.0	6099.0	16267.0	15601.0	
1101003001 Bornos sección 03001	6399.0	6099.0	16267.0	15601.0	
11011 Bosque, El	8123.0	7856.0	22611.0	22227.0	
1101101 Bosque, El distrito 01	8123.0	7856.0	22611.0	22227.0	
1101101001 Bosque, El sección 01001	8123.0	7856.0	22611.0	22227.0	
11012 Cádiz	11396.0	11132.0	29745.0	29346.0	
1101201 Cádiz distrito 01	11427.0	11174.0	27919.0	27513.0	
1101201001 Cádiz sección 01001	9600.0	9439.0	23252.0	22630.0	
1101201002 Cádiz sección 01002	8482.0	8067.0	19529.0	19491.0	
1101201003 Cádiz sección 01003	11505.0	11351.0	28836.0	28086.0	
1101201004 Cádiz sección 01004	12362.0	12071.0	29741.0	29588.0	
1101201005 Cádiz sección 01005	10520.0	10149.0	25146.0	24580.0	
1101201006 Cádiz sección 01006	14831.0	14769.0	38693.0	38827.0	
1101202 Cádiz distrito 02	11428.0	11101.0	27499.0	26887.0	
1101202001 Cádiz sección 02001	10787.0	10449.0	26466.0	25326.0	
1101202002 Cádiz sección 02002	10830.0	10550.0	26705.0	26179.0	
1101202003 Cádiz sección 02003	12295.0	12015.0	29357.0	28837.0	
1101202004 Cádiz sección 02004	11899.0	11576.0	29187.0	28907.0	
1101202005 Cádiz sección 02005	11797.0	11334.0	26536.0	26088.0	
1101203 Cádiz distrito 03	10018.0	9802.0	25169.0	24752.0	
1101203001 Cádiz sección 03001	9630.0	9606.0	23134.0	22872.0	
1101203002 Cádiz sección 03002	10539.0	10090.0	25680.0	24790.0	
1101203003 Cádiz sección 03003	8365.0	8349.0	21449.0	21238.0	
1101203004 Cádiz sección 03004	8983.0	8844.0	22375.0	22427.0	
1101203005 Cádiz sección 03005	9437.0	9341.0	23611.0	23822.0	
1101203006 Cádiz sección 03006	13474.0	12791.0	36394.0	34944.0	
1101204 Cádiz distrito 04	9247.0	9060.0	22748.0	22581.0	
1101204001 Cádiz sección 04001	8394.0	8228.0	20394.0	20039.0	
1101204002 Cádiz sección 04002	8144.0	8291.0	19156.0	19766.0	
1101204003 Cádiz sección 04003	7764.0	7841.0	18863.0	19703.0	
1101204004 Cádiz sección 04004	9420.0	8830.0	22221.0	20878.0	
1101204005 Cádiz sección 04005	10299.0	10089.0	25759.0	25436.0	
1101204006 Cádiz sección 04006	10410.0	10076.0	27408.0	27149.0	
1101205 Cádiz distrito 05	8622.0	8537.0	20908.0	20910.0	
1101205001 Cádiz sección 05001	9603.0	9573.0	22812.0	23252.0	
1101205002 Cádiz sección 05002	7465.0	7494.0	20069.0	20341.0	
1101205004 Cádiz sección 05004	9056.0	8974.0	22723.0	22534.0	
1101205005 Cádiz sección 05005	8384.0	8123.0	19531.0	19237.0	
1101205006 Cádiz sección 05006	8628.0	8591.0	19751.0	19469.0	
1101206 Cádiz distrito 06	9219.0	9068.0	22005.0	21777.0	
1101206001 Cádiz sección 06001	9607.0	9247.0	23696.0	22752.0	
1101206002 Cádiz sección 06002	8879.0	8401.0	21157.0	20584.0	
1101206003 Cádiz sección 06003	7869.0	7711.0	18146.0	18057.0	
1101206005 Cádiz sección 06005	9220.0	9590.0	22376.0	23010.0	
1101206006 Cádiz sección 06006	11116.0	10991.0	26286.0	25951.0	
1101207 Cádiz distrito 07	7685.0	7570.0	18656.0	18498.0	
1101207001 Cádiz sección 07001	8210.0	8027.0	20137.0	19037.0	
1101207002 Cádiz sección 07002	7479.0	7370.0	18009.0	17947.0	
1101207005 Cádiz sección 07005	7504.0	7563.0	18417.0	19035.0	
1101207006 Cádiz sección 07006	7479.0	7325.0	17987.0	18219.0	
1101208 Cádiz distrito 08	12693.0	12317.0	35042.0	34385.0	
1101208001 Cádiz sección 08001	17347.0	16675.0	47068.0	45594.0	
1101208002 Cádiz sección 08002	16017.0	15252.0	45303.0	44397.0	
1101208003 Cádiz sección 08003	12435.0	11827.0	34142.0	33115.0	
1101208004 Cádiz sección 08004	14353.0	13890.0	41172.0	40724.0	
1101208005 Cádiz sección 08005	16990.0	16280.0	43906.0	42300.0	
1101208006 Cádiz sección 08006	14816.0	14635.0	42794.0	42614.0	
1101208007 Cádiz sección 08007	15767.0	15635.0	44547.0	45191.0	
1101208008 Cádiz sección 08008	9983.0	9551.0	25680.0	24668.0	
1101208009 Cádiz sección 08009	9346.0	9179.0	24686.0	24752.0	
1101208010 Cádiz sección 08010	9131.0	8906.0	24129.0	23537.0	
1101208011 Cádiz sección 08011	9742.0	9664.0	25431.0	25126.0	
1101208012 Cádiz sección 08012	7173.0	6927.0	20780.0	20408.0	
1101208013 Cádiz sección 08013	12164.0	11563.0	33193.0	31651.0	
1101208014 Cádiz sección 08014	8855.0	8663.0	24624.0	24663.0	
1101208015 Cádiz sección 08015	10393.0	9863.0	27262.0	26269.0	
1101208016 Cádiz sección 08016	10388.0	10388.0	28735.0	29079.0	
1101208017 Cádiz sección 08017	15077.0	14171.0	42725.0	39883.0	
1101208018 Cádiz sección 08018	9441.0	9058.0	26493.0	26455.0	
1101208019 Cádiz sección 08019	20792.0	21042.0	61278.0	61864.0	
1101208020 Cádiz sección 08020	17057.0	16737.0	44225.0	43002.0	
1101208021 Cádiz sección 08021	17887.0	17491.0	45432.0	46239.0	
1101208022 Cádiz sección 08022	10031.0	9559.0	25431.0	24825.0	
1101208023 Cádiz sección 08023	10205.0	10019.0	29877.0	29530.0	
1101208024 Cádiz sección 08024	10491.0	10237.0	30550.0	29929.0	
1101209 Cádiz distrito 09	11567.0	11335.0	31343.0	31127.0	
1101209001 Cádiz sección 09001	14297.0	14030.0	39720.0	39595.0	
1101209002 Cádiz sección 09002	15651.0	15094.0	45599.0	46012.0	
1101209003 Cádiz sección 09003	9486.0	9266.0	25816.0	25728.0	
1101209004 Cádiz sección 09004	12494.0	11913.0	36022.0	34794.0	
1101209005 Cádiz sección 09005	9296.0	8922.0	24310.0	23624.0	
1101209006 Cádiz sección 09006	13473.0	13221.0	36004.0	36069.0	
1101209007 Cádiz sección 09007	14208.0	13698.0	37089.0	36468.0	
1101209008 Cádiz sección 09008	15331.0	15114.0	40584.0	40955.0	
1101209009 Cádiz sección 09009	12720.0	12647.0	34416.0	35091.0	
1101209010 Cádiz sección 09010	13439.0	12742.0	33016.0	32187.0	
1101209011 Cádiz sección 09011	10666.0	10345.0	27644.0	27178.0	
1101209012 Cádiz sección 09012	8744.0	8460.0	20829.0	20694.0	
1101209013 Cádiz sección 09013	7428.0	7253.0	21055.0	20711.0	
1101209014 Cádiz sección 09014	11068.0	10805.0	31011.0	30490.0	
1101209015 Cádiz sección 09015	10296.0	10042.0	29382.0	29184.0	
1101209016 Cádiz sección 09016	10134.0	10106.0	26842.0	27003.0	
1101209017 Cádiz sección 09017	9847.0	9284.0	27964.0	26928.0	
1101209018 Cádiz sección 09018	9676.0	9407.0	27050.0	25836.0	
1101209019 Cádiz sección 09019	11273.0	10725.0	29039.0	28269.0	
1101209020 Cádiz sección 09020	6053.0	6051.0	20457.0	20052.0	
1101209021 Cádiz sección 09021	11976.0	11808.0	32887.0	32537.0	
