Atlas de Distribución de Renta de los Hogares
Guadalajara
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
19124 Fuentenovilla	8828.0	9060.0	21544.0	22032.0	
1912401 Fuentenovilla distrito 01	8828.0	9060.0	21544.0	22032.0	
1912401001 Fuentenovilla sección 01001	8828.0	9060.0	21544.0	22032.0	
19125 Gajanejos	.	.	.	.	
1912501 Gajanejos distrito 01	.	.	.	.	
1912501001 Gajanejos sección 01001	.	.	.	.	
19126 Galápagos	10044.0	9880.0	28845.0	27848.0	
1912601 Galápagos distrito 01	10044.0	9880.0	28845.0	27848.0	
1912601001 Galápagos sección 01001	10044.0	9880.0	28845.0	27848.0	
19127 Galve de Sorbe	.	8913.0	.	16985.0	
1912701 Galve de Sorbe distrito 01	.	8913.0	.	16985.0	
1912701001 Galve de Sorbe sección 01001	.	8913.0	.	16985.0	
19129 Gascueña de Bornova	.	.	.	.	
1912901 Gascueña de Bornova distrito 01	.	.	.	.	
1912901001 Gascueña de Bornova sección 01001	.	.	.	.	
19130 Guadalajara	12142.0	12033.0	31669.0	31303.0	
1913001 Guadalajara distrito 01	10862.0	10882.0	27920.0	27851.0	
1913001001 Guadalajara sección 01001	11388.0	12177.0	28119.0	29153.0	
1913001002 Guadalajara sección 01002	15474.0	16192.0	36620.0	38265.0	
1913001003 Guadalajara sección 01003	12265.0	12029.0	30055.0	28939.0	
1913001004 Guadalajara sección 01004	11786.0	12373.0	31028.0	31979.0	
1913001005 Guadalajara sección 01005	11537.0	11194.0	28063.0	27379.0	
1913001006 Guadalajara sección 01006	10011.0	10029.0	25200.0	25116.0	
1913001007 Guadalajara sección 01007	10556.0	10824.0	25868.0	26162.0	
1913001008 Guadalajara sección 01008	9125.0	9115.0	22013.0	21784.0	
1913001009 Guadalajara sección 01009	8886.0	8676.0	18570.0	18440.0	
1913001010 Guadalajara sección 01010	8613.0	8646.0	21762.0	21589.0	
1913001011 Guadalajara sección 01011	11288.0	11147.0	30378.0	30082.0	
1913001012 Guadalajara sección 01012	7776.0	7387.0	21949.0	21363.0	
1913001013 Guadalajara sección 01013	12937.0	12204.0	37409.0	36555.0	
1913001014 Guadalajara sección 01014	10700.0	10562.0	30323.0	29730.0	
1913001015 Guadalajara sección 01015	9814.0	9731.0	28400.0	27765.0	
1913001016 Guadalajara sección 01016	10624.0	10753.0	26142.0	26394.0	
1913002 Guadalajara distrito 02	11967.0	11809.0	31589.0	31028.0	
1913002001 Guadalajara sección 02001	13358.0	13042.0	31723.0	31209.0	
1913002002 Guadalajara sección 02002	12248.0	11951.0	29343.0	28457.0	
1913002003 Guadalajara sección 02003	9214.0	9148.0	25362.0	25308.0	
1913002004 Guadalajara sección 02004	9870.0	9646.0	26448.0	25292.0	
1913002005 Guadalajara sección 02005	8827.0	8656.0	22979.0	22301.0	
1913002006 Guadalajara sección 02006	11911.0	11638.0	28965.0	28530.0	
1913002007 Guadalajara sección 02007	14156.0	13999.0	36493.0	37116.0	
1913002008 Guadalajara sección 02008	14248.0	14480.0	36409.0	37000.0	
1913002009 Guadalajara sección 02009	13407.0	13558.0	29733.0	28910.0	
1913002010 Guadalajara sección 02010	10441.0	10614.0	29347.0	29672.0	
1913002011 Guadalajara sección 02011	12574.0	12378.0	38804.0	38593.0	
1913002012 Guadalajara sección 02012	11109.0	11221.0	29048.0	28337.0	
1913002013 Guadalajara sección 02013	10462.0	10176.0	31184.0	30029.0	
1913002014 Guadalajara sección 02014	12901.0	12554.0	41054.0	40443.0	
1913002015 Guadalajara sección 02015	11251.0	10785.0	32099.0	30824.0	
1913002016 Guadalajara sección 02016	13939.0	13564.0	39444.0	37934.0	
1913003 Guadalajara distrito 03	13370.0	13128.0	34431.0	33570.0	
1913003001 Guadalajara sección 03001	14269.0	14761.0	34928.0	36113.0	
1913003002 Guadalajara sección 03002	12508.0	12533.0	31183.0	31134.0	
